Location ID,No.,Date/Time,Name,CardNo
25,20251,8/1/2018 8:34:37,20251,
23,20252,7/31/2018 8:35:05,20252,
23,20252,7/31/2018 20:27:59,20252,
23,20252,8/1/2018 8:34:14,20252,
3,20261,7/31/2018 8:23:55,20261,
3,20261,7/31/2018 18:27:12,20261,
3,20261,8/1/2018 8:22:46,20261,
50,20265,7/31/2018 8:31:04,20265,
50,20265,7/31/2018 20:27:46,20265,
50,20265,8/1/2018 8:29:09,20265,
50,20265,8/1/2018 8:29:12,20265,
29,20270,7/31/2018 8:37:45,20270,
29,20270,7/31/2018 21:27:10,20270,
29,20270,8/1/2018 8:32:51,20270,
3,20271,7/31/2018 8:26:15,20271,
3,20271,7/31/2018 8:26:22,20271,
3,20271,7/31/2018 18:28:11,20271,
3,20271,7/31/2018 18:28:18,20271,
3,20271,8/1/2018 8:22:10,20271,
3,20271,8/1/2018 8:23:28,20271,
63,20274,7/31/2018 8:26:42,20274,
63,20274,7/31/2018 8:26:45,20274,
56,20274,7/31/2018 20:26:13,20274,
63,20274,8/1/2018 8:22:39,20274,
21,20281,7/31/2018 8:22:57,20281,
21,20281,7/31/2018 19:28:08,20281,
21,20281,8/1/2018 8:26:26,20281,
19,20284,7/31/2018 8:29:54,20284,
19,20284,7/31/2018 20:26:39,20284,
19,20284,8/1/2018 8:28:32,20284,
30,20285,7/31/2018 8:33:31,20285,
30,20285,7/31/2018 20:27:38,20285,
30,20285,8/1/2018 8:31:51,20285,
63,20286,7/31/2018 8:25:38,20286,
63,20286,7/31/2018 8:25:39,20286,
63,20286,7/31/2018 20:28:50,20286,
63,20286,8/1/2018 8:23:11,20286,
63,20286,8/1/2018 8:23:12,20286,
23,20289,7/31/2018 8:29:14,20289,
23,20289,7/31/2018 8:29:28,20289,
58,20289,7/31/2018 20:25:47,20289,
58,20289,8/1/2018 8:21:44,20289,
17,20296,7/31/2018 8:32:12,20296,
17,20296,7/31/2018 8:32:14,20296,
17,20296,7/31/2018 20:26:01,20296,
17,20296,7/31/2018 20:26:02,20296,
17,20296,8/1/2018 8:33:08,20296,
17,20296,8/1/2018 8:33:09,20296,
3,20297,7/31/2018 8:47:16,20297,
1,20297,7/31/2018 17:28:58,20297,
3,20297,8/1/2018 9:03:45,20297,
6,20317,7/31/2018 8:27:38,20317,
6,20317,7/31/2018 8:27:40,20317,
7,20317,7/31/2018 20:29:34,20317,
6,20317,8/1/2018 8:27:10,20317,
6,20317,8/1/2018 8:27:13,20317,
30,20318,7/31/2018 8:38:49,20318,
30,20318,7/31/2018 21:28:45,20318,
30,20318,8/1/2018 8:31:25,20318,
55,20326,7/31/2018 8:26:52,20326,
55,20326,7/31/2018 20:27:51,20326,
55,20326,8/1/2018 8:26:30,20326,
16,20332,7/31/2018 8:31:30,20332,
17,20332,7/31/2018 21:29:35,20332,
16,20332,8/1/2018 8:30:58,20332,
25,20333,7/31/2018 8:29:50,20333,
24,20333,7/31/2018 21:29:13,20333,
25,20333,8/1/2018 8:30:01,20333,
20,20335,7/31/2018 8:22:31,20335,
20,20335,7/31/2018 21:25:44,20335,
20,20335,7/31/2018 21:25:49,20335,
20,20335,8/1/2018 8:24:24,20335,
54,20337,7/31/2018 8:27:24,20337,
54,20337,7/31/2018 20:33:58,20337,
54,20337,8/1/2018 8:27:29,20337,
54,20338,7/31/2018 8:28:27,20338,
54,20338,7/31/2018 20:25:44,20338,
54,20338,8/1/2018 8:29:49,20338,
54,20340,7/31/2018 8:28:44,20340,
54,20340,7/31/2018 8:28:46,20340,
54,20340,7/31/2018 20:27:57,20340,
54,20340,8/1/2018 8:27:18,20340,
55,20343,7/31/2018 20:26:37,20343,
55,20343,8/1/2018 8:27:21,20343,
54,20346,7/31/2018 8:28:41,20346,
54,20346,7/31/2018 8:28:42,20346,
54,20346,7/31/2018 20:29:49,20346,
54,20346,7/31/2018 20:29:50,20346,
54,20346,8/1/2018 8:27:21,20346,
54,20346,8/1/2018 8:27:22,20346,
55,20349,7/31/2018 8:27:47,20349,
55,20349,7/31/2018 20:27:28,20349,
55,20349,8/1/2018 8:28:32,20349,
18,20350,7/31/2018 8:32:33,20350,
18,20350,7/31/2018 21:26:48,20350,
18,20350,7/31/2018 21:27:03,20350,
18,20350,8/1/2018 8:32:35,20350,
55,20352,7/31/2018 8:28:38,20352,
55,20352,7/31/2018 20:26:17,20352,
55,20352,8/1/2018 8:27:05,20352,
54,20364,7/31/2018 20:26:17,20364,
55,20375,7/31/2018 8:30:00,20375,
55,20375,7/31/2018 8:30:03,20375,
54,20375,7/31/2018 20:28:33,20375,
54,20375,7/31/2018 20:28:34,20375,
55,20375,8/1/2018 8:28:21,20375,
55,20375,8/1/2018 8:28:37,20375,
30,20377,7/31/2018 8:30:12,20377,
30,20377,7/31/2018 21:28:57,20377,
30,20377,8/1/2018 8:30:21,20377,
3,20389,7/31/2018 20:26:59,20389,
3,20389,8/1/2018 6:25:33,20389,
50,20390,7/31/2018 8:26:04,20390,
50,20390,7/31/2018 8:26:06,20390,
50,20390,7/31/2018 20:26:28,20390,
50,20390,8/1/2018 8:26:09,20390,
50,20390,8/1/2018 8:26:13,20390,
55,20391,7/31/2018 8:26:11,20391,
55,20391,7/31/2018 20:26:06,20391,
55,20391,8/1/2018 8:26:13,20391,
54,20392,7/31/2018 8:26:38,20392,
54,20392,7/31/2018 20:25:59,20392,
54,20392,8/1/2018 8:26:29,20392,
18,20394,7/31/2018 8:25:39,20394,
18,20394,7/31/2018 8:25:45,20394,
18,20394,7/31/2018 21:27:29,20394,
18,20394,8/1/2018 8:27:20,20394,
54,20397,7/31/2018 8:26:05,20397,
54,20397,7/31/2018 20:27:07,20397,
54,20397,8/1/2018 8:25:35,20397,
50,20399,7/31/2018 7:31:36,20399,
50,20399,7/31/2018 7:31:39,20399,
50,20399,7/31/2018 20:32:44,20399,
50,20399,7/31/2018 20:32:47,20399,
50,20399,8/1/2018 5:30:04,20399,
50,20399,8/1/2018 5:30:07,20399,
31,20403,7/31/2018 8:30:31,20403,
32,20403,7/31/2018 21:28:45,20403,
32,20403,7/31/2018 21:28:47,20403,
31,20403,8/1/2018 8:28:14,20403,
31,20403,8/1/2018 8:28:19,20403,
3,20426,7/31/2018 8:25:06,20426,
3,20426,7/31/2018 20:26:41,20426,
54,20426,8/1/2018 8:29:57,20426,
3,20426,8/1/2018 8:33:37,20426,
63,20430,7/31/2018 8:24:02,20430,
63,20430,7/31/2018 8:24:03,20430,
63,20430,7/31/2018 20:28:32,20430,
63,20430,7/31/2018 20:28:34,20430,
63,20430,8/1/2018 8:25:29,20430,
63,20430,8/1/2018 8:25:30,20430,
3,20454,7/31/2018 8:44:20,20454,
3,20454,7/31/2018 20:27:57,20454,
3,20454,8/1/2018 8:30:39,20454,
3,20455,7/31/2018 8:44:55,20455,
1,20455,7/31/2018 20:28:28,20455,
3,20455,8/1/2018 8:39:26,20455,
1,20458,7/31/2018 8:22:43,20458,
1,20458,7/31/2018 19:30:15,20458,
1,20458,8/1/2018 8:24:36,20458,
29,20462,7/31/2018 8:33:12,20462,
29,20462,7/31/2018 20:26:22,20462,
29,20462,8/1/2018 8:30:24,20462,
25,20468,7/31/2018 8:33:06,20468,
24,20468,7/31/2018 20:27:41,20468,
25,20468,8/1/2018 8:31:00,20468,
27,20473,7/31/2018 8:33:24,20473,
25,20473,7/31/2018 21:28:44,20473,
27,20473,8/1/2018 8:31:44,20473,
4,20478,7/31/2018 8:22:47,20478,
4,20478,7/31/2018 20:26:15,20478,
4,20478,8/1/2018 8:23:38,20478,
5,20481,7/31/2018 8:31:16,20481,
7,20481,7/31/2018 21:28:28,20481,
5,20481,8/1/2018 8:25:19,20481,
58,20501,7/31/2018 8:25:25,20501,
58,20501,8/1/2018 8:25:10,20501,
58,20501,8/1/2018 8:25:11,20501,
20,20507,7/31/2018 8:29:46,20507,
20,20507,7/31/2018 8:29:47,20507,
20,20507,7/31/2018 21:26:46,20507,
20,20507,7/31/2018 21:26:47,20507,
20,20507,8/1/2018 8:28:54,20507,
20,20507,8/1/2018 8:28:55,20507,
21,20508,7/31/2018 8:25:03,20508,
21,20508,7/31/2018 8:25:04,20508,
21,20508,7/31/2018 21:27:05,20508,
21,20508,7/31/2018 21:27:06,20508,
21,20508,8/1/2018 8:27:03,20508,
21,20508,8/1/2018 8:27:05,20508,
23,20509,7/31/2018 8:32:54,20509,
20,20509,7/31/2018 20:25:47,20509,
23,20509,8/1/2018 8:32:34,20509,
23,20509,8/1/2018 8:32:42,20509,
29,20510,7/31/2018 8:34:55,20510,
29,20510,7/31/2018 21:28:18,20510,
29,20510,8/1/2018 8:34:37,20510,
28,20511,7/31/2018 8:29:25,20511,
28,20511,7/31/2018 21:28:31,20511,
28,20511,8/1/2018 8:25:07,20511,
14,20517,7/31/2018 8:24:35,20517,
14,20517,7/31/2018 8:24:38,20517,
15,20517,7/31/2018 20:28:12,20517,
15,20517,8/1/2018 8:23:35,20517,
6,20521,7/31/2018 8:24:29,20521,
6,20521,7/31/2018 20:27:55,20521,
6,20521,8/1/2018 8:24:20,20521,
7,20523,7/31/2018 8:26:47,20523,
6,20523,7/31/2018 20:28:03,20523,
7,20523,8/1/2018 8:25:25,20523,
32,20524,7/31/2018 8:25:00,20524,
32,20524,7/31/2018 19:27:35,20524,
32,20524,8/1/2018 8:33:06,20524,
16,20528,7/31/2018 21:27:05,20528,
16,20529,7/31/2018 8:31:36,20529,
16,20529,7/31/2018 21:27:13,20529,
16,20529,7/31/2018 21:27:30,20529,
16,20529,8/1/2018 8:30:12,20529,
58,20530,7/31/2018 8:26:07,20530,
58,20530,7/31/2018 21:31:03,20530,
58,20530,8/1/2018 8:27:21,20530,
58,20530,8/1/2018 8:27:22,20530,
27,20532,7/31/2018 8:28:35,20532,
26,20532,7/31/2018 21:32:25,20532,
26,20532,7/31/2018 21:32:27,20532,
27,20532,8/1/2018 8:30:07,20532,
13,20540,7/31/2018 8:29:56,20540,
13,20540,7/31/2018 8:30:02,20540,
15,20540,7/31/2018 21:25:34,20540,
13,20540,8/1/2018 8:31:06,20540,
8,20547,7/31/2018 8:29:14,20547,
8,20547,7/31/2018 8:29:16,20547,
8,20547,7/31/2018 21:25:35,20547,
8,20547,8/1/2018 8:34:32,20547,
8,20547,8/1/2018 8:34:34,20547,
21,20549,7/31/2018 8:34:41,20549,
21,20549,7/31/2018 8:34:52,20549,
21,20549,7/31/2018 19:26:39,20549,
21,20549,7/31/2018 19:26:44,20549,
20,20549,8/1/2018 8:34:46,20549,
20,20549,8/1/2018 8:34:48,20549,
21,20550,7/31/2018 8:23:33,20550,
21,20550,7/31/2018 8:23:34,20550,
21,20550,7/31/2018 18:30:34,20550,
21,20550,7/31/2018 18:30:36,20550,
21,20550,8/1/2018 8:23:17,20550,
21,20550,8/1/2018 8:23:19,20550,
16,20553,7/31/2018 8:39:57,20553,
16,20553,7/31/2018 21:30:03,20553,
16,20553,8/1/2018 8:34:21,20553,
3,20554,7/31/2018 8:31:51,20554,
3,20554,7/31/2018 18:29:55,20554,
3,20554,8/1/2018 8:27:11,20554,
3,20555,7/31/2018 8:28:44,20555,
1,20555,7/31/2018 17:33:28,20555,
3,20555,8/1/2018 8:21:52,20555,
25,20565,7/31/2018 8:29:11,20565,
25,20565,7/31/2018 20:28:11,20565,
25,20565,7/31/2018 20:28:12,20565,
25,20565,8/1/2018 8:28:44,20565,
12,20574,7/31/2018 8:25:24,20574,
12,20574,7/31/2018 20:26:48,20574,
12,20574,7/31/2018 20:26:49,20574,
12,20574,8/1/2018 8:23:08,20574,
15,20575,7/31/2018 8:25:16,20575,
15,20575,7/31/2018 20:28:43,20575,
14,20575,8/1/2018 8:25:41,20575,
57,20600,7/31/2018 8:32:49,20600,
57,20600,7/31/2018 20:26:29,20600,
57,20600,8/1/2018 8:30:16,20600,
57,20600,8/1/2018 8:30:18,20600,
14,20601,7/31/2018 8:29:29,20601,
14,20601,7/31/2018 8:29:30,20601,
14,20601,7/31/2018 20:26:29,20601,
14,20601,7/31/2018 20:26:31,20601,
14,20601,8/1/2018 8:29:10,20601,
14,20601,8/1/2018 8:29:12,20601,
14,20603,7/31/2018 8:29:01,20603,
14,20603,7/31/2018 20:28:49,20603,
14,20603,8/1/2018 8:24:43,20603,
15,20606,7/31/2018 8:32:25,20606,
15,20606,7/31/2018 8:32:26,20606,
15,20606,7/31/2018 21:26:17,20606,
15,20606,7/31/2018 21:26:18,20606,
15,20606,8/1/2018 8:31:09,20606,
15,20606,8/1/2018 8:31:10,20606,
12,20608,7/31/2018 8:26:19,20608,
12,20608,7/31/2018 21:26:01,20608,
12,20608,8/1/2018 8:26:32,20608,
54,20617,7/31/2018 8:27:05,20617,
54,20617,7/31/2018 20:28:26,20617,
54,20617,8/1/2018 8:27:36,20617,
6,20622,7/31/2018 8:24:09,20622,
7,20622,7/31/2018 20:27:32,20622,
6,20622,8/1/2018 8:23:08,20622,
4,20623,7/31/2018 8:24:07,20623,
4,20623,7/31/2018 20:27:19,20623,
4,20623,8/1/2018 8:23:20,20623,
7,20630,7/31/2018 8:24:57,20630,
6,20630,7/31/2018 21:26:17,20630,
6,20630,8/1/2018 8:26:07,20630,
20,20632,7/31/2018 8:34:59,20632,
20,20632,7/31/2018 8:35:01,20632,
20,20632,7/31/2018 20:28:11,20632,
20,20632,8/1/2018 8:33:58,20632,
20,20632,8/1/2018 8:34:02,20632,
17,20633,7/31/2018 8:22:39,20633,
17,20633,7/31/2018 21:26:20,20633,
17,20633,8/1/2018 8:21:52,20633,
65,20651,7/31/2018 8:25:04,20651,
65,20651,7/31/2018 19:29:22,20651,
65,20651,8/1/2018 8:25:05,20651,
65,20654,7/31/2018 8:26:01,20654,
65,20654,7/31/2018 19:29:01,20654,
65,20654,8/1/2018 5:58:45,20654,
3,20655,7/31/2018 9:08:58,20655,
4,20660,7/31/2018 8:25:36,20660,
4,20660,7/31/2018 20:26:03,20660,
4,20660,8/1/2018 8:24:34,20660,
28,20664,7/31/2018 8:33:47,20664,
28,20664,7/31/2018 21:30:39,20664,
28,20664,8/1/2018 8:32:38,20664,
29,20666,7/31/2018 8:34:51,20666,
29,20666,7/31/2018 21:30:44,20666,
29,20666,8/1/2018 8:34:45,20666,
24,20678,7/31/2018 8:24:25,20678,
24,20678,7/31/2018 21:26:02,20678,
25,20678,8/1/2018 8:35:23,20678,
15,20683,7/31/2018 8:27:27,20683,
15,20683,7/31/2018 20:28:05,20683,
15,20683,8/1/2018 8:26:55,20683,
17,20707,7/31/2018 8:23:33,20707,
17,20707,7/31/2018 21:28:31,20707,
17,20707,8/1/2018 8:23:34,20707,
25,20718,7/31/2018 8:30:45,20718,
25,20718,7/31/2018 20:25:53,20718,
25,20718,8/1/2018 8:27:12,20718,
25,20718,8/1/2018 8:27:14,20718,
14,20720,7/31/2018 8:25:59,20720,
14,20720,7/31/2018 20:26:22,20720,
14,20720,8/1/2018 8:30:42,20720,
13,20722,7/31/2018 8:31:52,20722,
13,20722,7/31/2018 8:31:54,20722,
13,20722,7/31/2018 20:26:51,20722,
13,20722,7/31/2018 20:26:52,20722,
15,20722,8/1/2018 8:32:12,20722,
15,20722,8/1/2018 8:32:15,20722,
21,20724,7/31/2018 8:34:50,20724,
21,20724,7/31/2018 21:26:03,20724,
21,20724,8/1/2018 8:33:11,20724,
56,20727,7/31/2018 8:33:18,20727,
56,20727,7/31/2018 20:27:05,20727,
56,20727,8/1/2018 8:26:18,20727,
65,20731,7/31/2018 14:00:47,20731,
65,20731,7/31/2018 14:00:48,20731,
65,20731,7/31/2018 14:00:49,20731,
65,20731,8/1/2018 5:59:30,20731,
65,20731,8/1/2018 5:59:31,20731,
65,20731,8/1/2018 5:59:32,20731,
3,20736,7/31/2018 9:35:06,20736,
1,20736,7/31/2018 17:24:10,20736,
1,20736,7/31/2018 17:24:12,20736,
3,20736,8/1/2018 9:50:51,20736,
56,20742,7/31/2018 8:31:38,20742,
56,20742,7/31/2018 11:47:12,20742,
56,20742,8/1/2018 8:21:50,20742,
13,20743,7/31/2018 8:26:11,20743,
13,20743,7/31/2018 20:25:48,20743,
15,20743,8/1/2018 8:24:54,20743,
28,20755,7/31/2018 8:24:42,20755,
28,20755,7/31/2018 21:28:44,20755,
28,20755,8/1/2018 8:25:15,20755,
16,20762,7/31/2018 8:35:18,20762,
16,20762,7/31/2018 8:35:19,20762,
17,20762,7/31/2018 20:26:55,20762,
17,20762,7/31/2018 20:26:56,20762,
17,20762,7/31/2018 20:29:00,20762,
17,20762,7/31/2018 20:29:02,20762,
17,20762,8/1/2018 8:33:32,20762,
17,20762,8/1/2018 8:33:33,20762,
31,20766,7/31/2018 8:34:44,20766,
31,20766,7/31/2018 21:26:06,20766,
31,20766,8/1/2018 8:33:25,20766,
14,20768,7/31/2018 8:29:49,20768,
13,20768,7/31/2018 21:31:07,20768,
14,20768,8/1/2018 8:30:47,20768,
14,20769,7/31/2018 8:33:48,20769,
14,20769,7/31/2018 20:28:48,20769,
14,20769,8/1/2018 8:25:06,20769,
17,20780,7/31/2018 8:30:44,20780,
17,20780,7/31/2018 21:30:05,20780,
17,20780,7/31/2018 21:30:07,20780,
17,20780,8/1/2018 8:32:23,20780,
17,20780,8/1/2018 8:32:24,20780,
59,20782,7/31/2018 8:34:20,20782,
59,20782,7/31/2018 8:34:21,20782,
59,20782,7/31/2018 20:26:42,20782,
59,20782,8/1/2018 8:29:39,20782,
14,20784,7/31/2018 8:34:16,20784,
14,20784,7/31/2018 8:34:37,20784,
15,20784,7/31/2018 20:31:37,20784,
14,20784,8/1/2018 8:33:32,20784,
32,20785,7/31/2018 8:28:44,20785,
32,20785,7/31/2018 21:27:24,20785,
32,20785,8/1/2018 8:26:26,20785,
58,20786,7/31/2018 8:32:59,20786,
58,20786,7/31/2018 8:33:00,20786,
56,20786,7/31/2018 21:28:39,20786,
58,20786,8/1/2018 8:32:33,20786,
58,20786,8/1/2018 8:32:34,20786,
8,20796,7/31/2018 8:24:16,20796,
8,20796,7/31/2018 8:24:18,20796,
8,20796,7/31/2018 21:30:26,20796,
8,20796,7/31/2018 21:30:27,20796,
8,20796,7/31/2018 21:33:04,20796,
8,20796,7/31/2018 21:33:06,20796,
8,20796,8/1/2018 8:22:25,20796,
8,20796,8/1/2018 8:22:34,20796,
30,20817,7/31/2018 8:32:13,20817,
30,20817,7/31/2018 20:29:01,20817,
30,20817,8/1/2018 8:31:23,20817,
14,20819,7/31/2018 8:34:22,20819,
14,20819,7/31/2018 8:34:25,20819,
14,20819,7/31/2018 20:29:00,20819,
14,20819,8/1/2018 8:33:12,20819,
63,20823,7/31/2018 8:33:26,20823,
63,20823,7/31/2018 20:25:59,20823,
63,20823,8/1/2018 8:31:23,20823,
27,20829,7/31/2018 8:23:13,20829,
27,20829,7/31/2018 8:23:14,20829,
26,20829,7/31/2018 21:31:34,20829,
27,20829,8/1/2018 8:22:12,20829,
27,20829,8/1/2018 8:22:13,20829,
58,20860,7/31/2018 8:34:16,20860,
58,20860,7/31/2018 21:31:51,20860,
58,20860,8/1/2018 8:34:14,20860,
7,20863,7/31/2018 8:27:29,20863,
7,20863,7/31/2018 20:25:53,20863,
7,20863,7/31/2018 20:25:55,20863,
7,20863,8/1/2018 8:26:26,20863,
5,20864,7/31/2018 8:31:00,20864,
5,20864,7/31/2018 21:27:40,20864,
5,20864,8/1/2018 8:27:23,20864,
15,20869,7/31/2018 8:24:19,20869,
15,20869,7/31/2018 8:24:21,20869,
15,20869,7/31/2018 8:24:23,20869,
15,20869,7/31/2018 8:24:39,20869,
14,20869,7/31/2018 21:25:31,20869,
14,20869,7/31/2018 21:25:32,20869,
15,20869,8/1/2018 8:26:57,20869,
15,20869,8/1/2018 8:26:58,20869,
14,20870,7/31/2018 8:26:04,20870,
14,20870,7/31/2018 8:26:05,20870,
15,20870,7/31/2018 20:30:10,20870,
15,20870,7/31/2018 20:30:11,20870,
15,20870,7/31/2018 20:30:14,20870,
14,20870,8/1/2018 8:23:27,20870,
14,20870,8/1/2018 8:23:28,20870,
20,20876,7/31/2018 8:29:54,20876,
20,20876,7/31/2018 20:29:56,20876,
20,20876,8/1/2018 8:28:58,20876,
8,20881,7/31/2018 8:25:17,20881,
8,20881,7/31/2018 8:25:29,20881,
8,20881,7/31/2018 20:28:44,20881,
8,20881,7/31/2018 20:28:45,20881,
8,20881,8/1/2018 8:22:22,20881,
8,20881,8/1/2018 8:22:23,20881,
22,20885,7/31/2018 8:32:03,20885,
22,20885,7/31/2018 20:27:35,20885,
22,20885,8/1/2018 8:29:26,20885,
51,20890,7/31/2018 8:34:12,20890,
51,20890,7/31/2018 20:26:39,20890,
51,20890,8/1/2018 8:32:39,20890,
51,20890,8/1/2018 8:32:42,20890,
4,20891,7/31/2018 8:24:28,20891,
4,20891,7/31/2018 8:24:29,20891,
4,20891,7/31/2018 8:24:31,20891,
4,20891,7/31/2018 21:27:02,20891,
4,20891,7/31/2018 21:27:03,20891,
5,20891,8/1/2018 8:25:23,20891,
5,20891,8/1/2018 8:25:24,20891,
19,20894,7/31/2018 8:32:08,20894,
16,20894,7/31/2018 21:28:05,20894,
19,20894,8/1/2018 8:31:34,20894,
18,20897,7/31/2018 8:26:57,20897,
19,20897,7/31/2018 21:26:51,20897,
18,20897,8/1/2018 8:22:16,20897,
32,20901,7/31/2018 8:35:46,20901,
32,20901,7/31/2018 20:26:35,20901,
32,20901,8/1/2018 8:33:31,20901,
14,20910,7/31/2018 8:31:36,20910,
14,20910,7/31/2018 8:31:37,20910,
14,20910,7/31/2018 20:32:49,20910,
14,20910,7/31/2018 20:32:55,20910,
14,20910,8/1/2018 8:32:00,20910,
14,20910,8/1/2018 8:32:01,20910,
15,20912,7/31/2018 8:24:43,20912,
15,20912,7/31/2018 8:24:45,20912,
15,20912,7/31/2018 20:26:28,20912,
15,20912,7/31/2018 20:26:30,20912,
15,20912,8/1/2018 8:26:40,20912,
15,20912,8/1/2018 8:26:42,20912,
13,20913,7/31/2018 8:22:56,20913,
13,20913,7/31/2018 21:25:59,20913,
13,20913,8/1/2018 8:23:05,20913,
22,20915,7/31/2018 8:29:31,20915,
23,20915,7/31/2018 19:26:14,20915,
23,20915,7/31/2018 19:27:07,20915,
23,20915,7/31/2018 19:27:09,20915,
22,20915,8/1/2018 8:26:18,20915,
22,20915,8/1/2018 8:26:20,20915,
23,20915,8/1/2018 8:27:30,20915,
23,20915,8/1/2018 8:27:32,20915,
23,20915,8/1/2018 8:28:04,20915,
17,20916,7/31/2018 8:31:14,20916,
17,20916,7/31/2018 20:30:21,20916,
16,20916,7/31/2018 20:32:47,20916,
17,20916,8/1/2018 8:29:56,20916,
32,20917,7/31/2018 8:22:50,20917,
32,20917,7/31/2018 20:27:54,20917,
32,20917,7/31/2018 20:27:56,20917,
32,20917,8/1/2018 8:23:44,20917,
32,20917,8/1/2018 8:23:46,20917,
17,20919,7/31/2018 8:25:35,20919,
17,20919,7/31/2018 8:25:37,20919,
17,20919,7/31/2018 21:27:06,20919,
17,20919,7/31/2018 21:27:16,20919,
17,20919,8/1/2018 8:25:41,20919,
17,20919,8/1/2018 8:25:45,20919,
24,20921,7/31/2018 8:34:39,20921,
24,20921,7/31/2018 8:34:42,20921,
24,20921,7/31/2018 21:32:39,20921,
24,20921,8/1/2018 8:32:47,20921,
56,20931,7/31/2018 8:23:52,20931,
56,20931,7/31/2018 21:26:45,20931,
56,20931,8/1/2018 8:23:04,20931,
10,20938,7/31/2018 8:31:35,20938,
11,20938,7/31/2018 20:28:45,20938,
10,20938,8/1/2018 8:30:36,20938,
9,20939,7/31/2018 8:31:27,20939,
9,20939,7/31/2018 20:25:53,20939,
9,20939,8/1/2018 8:27:05,20939,
59,20944,7/31/2018 8:33:33,20944,
59,20944,7/31/2018 8:33:34,20944,
59,20944,7/31/2018 20:25:55,20944,
59,20944,7/31/2018 20:25:56,20944,
59,20944,8/1/2018 8:30:50,20944,
59,20944,8/1/2018 8:30:53,20944,
58,20956,7/31/2018 8:25:41,20956,
58,20956,7/31/2018 8:25:43,20956,
56,20956,7/31/2018 21:28:44,20956,
58,20956,8/1/2018 8:33:21,20956,
58,20956,8/1/2018 8:33:22,20956,
32,20958,8/1/2018 8:23:20,20958,
32,20959,7/31/2018 8:32:51,20959,
32,20959,7/31/2018 21:27:41,20959,
32,20959,8/1/2018 8:31:26,20959,
15,20963,7/31/2018 8:33:59,20963,
15,20963,7/31/2018 20:27:13,20963,
15,20963,8/1/2018 8:33:15,20963,
13,20964,7/31/2018 8:22:17,20964,
13,20964,7/31/2018 8:23:14,20964,
13,20964,7/31/2018 20:29:53,20964,
13,20964,7/31/2018 20:29:59,20964,
13,20964,8/1/2018 8:21:42,20964,
13,20964,8/1/2018 8:21:53,20964,
13,20964,8/1/2018 8:22:24,20964,
12,20964,8/1/2018 8:23:59,20964,
12,20970,7/31/2018 8:23:24,20970,
12,20970,7/31/2018 8:23:27,20970,
12,20970,7/31/2018 20:25:53,20970,
12,20970,7/31/2018 20:25:55,20970,
12,20970,8/1/2018 8:24:10,20970,
12,20970,8/1/2018 8:24:11,20970,
56,20971,7/31/2018 8:27:12,20971,
56,20971,7/31/2018 21:27:54,20971,
56,20971,8/1/2018 8:25:09,20971,
10,20972,7/31/2018 8:30:55,20972,
11,20972,7/31/2018 20:29:00,20972,
34,20972,8/1/2018 8:24:33,20972,
21,20974,7/31/2018 8:24:53,20974,
21,20974,7/31/2018 8:24:55,20974,
21,20974,7/31/2018 21:27:19,20974,
20,20974,8/1/2018 8:28:32,20974,
21,20974,8/1/2018 8:28:55,20974,
6,20983,7/31/2018 8:28:57,20983,
5,20983,7/31/2018 21:28:58,20983,
6,20983,8/1/2018 8:28:17,20983,
22,20984,7/31/2018 8:34:21,20984,
22,20984,7/31/2018 20:27:08,20984,
22,20984,8/1/2018 8:28:29,20984,
5,20992,7/31/2018 8:29:20,20992,
5,20992,7/31/2018 8:29:22,20992,
5,20992,7/31/2018 20:31:17,20992,
5,20992,7/31/2018 20:31:19,20992,
5,20992,8/1/2018 8:30:30,20992,
5,20992,8/1/2018 8:30:32,20992,
29,20993,7/31/2018 8:29:37,20993,
29,20993,7/31/2018 21:27:33,20993,
29,20993,8/1/2018 8:29:13,20993,
29,20993,8/1/2018 8:29:15,20993,
16,20996,7/31/2018 8:33:39,20996,
17,20996,7/31/2018 21:28:42,20996,
16,20996,8/1/2018 8:29:55,20996,
27,20998,7/31/2018 8:29:13,20998,
27,20998,7/31/2018 21:30:07,20998,
26,20998,8/1/2018 8:26:30,20998,
15,21000,7/31/2018 8:25:57,21000,
15,21000,7/31/2018 20:26:39,21000,
15,21000,8/1/2018 8:22:07,21000,
23,21003,7/31/2018 8:23:32,21003,
23,21003,7/31/2018 8:26:00,21003,
23,21003,7/31/2018 19:27:21,21003,
23,21003,7/31/2018 19:27:57,21003,
23,21003,8/1/2018 8:24:39,21003,
23,21003,8/1/2018 8:25:43,21003,
54,21006,7/31/2018 8:30:00,21006,
54,21006,7/31/2018 8:30:01,21006,
54,21006,7/31/2018 20:27:48,21006,
54,21006,8/1/2018 8:32:16,21006,
54,21006,8/1/2018 8:32:17,21006,
32,21013,7/31/2018 8:37:10,21013,
32,21013,7/31/2018 21:27:21,21013,
32,21013,8/1/2018 8:36:34,21013,
6,21015,7/31/2018 8:26:13,21015,
6,21015,7/31/2018 8:26:15,21015,
7,21015,7/31/2018 21:28:55,21015,
7,21015,7/31/2018 21:28:58,21015,
7,21015,8/1/2018 8:24:12,21015,
7,21015,8/1/2018 8:24:19,21015,
20,21022,7/31/2018 8:30:20,21022,
20,21022,7/31/2018 20:29:54,21022,
20,21022,8/1/2018 8:24:26,21022,
8,21025,7/31/2018 8:33:16,21025,
9,21025,7/31/2018 20:28:40,21025,
